number,value,datetime_start,datetime_complete,duration,params_hidden,params_lambda_ic,params_lambda_phys,params_lr,params_n_layers,params_scheduler_gamma,params_scheduler_step,state
109,0.02659717947244644,2026-05-19 00:33:53.298742,2026-05-19 00:33:53.454689,0 days 00:00:00.155947,112,2.370498412439589,3.273860440288435,0.007008196947344215,2,0.7431842180877238,3000,PRUNED
110,0.012286216020584106,2026-05-19 00:33:53.461571,2026-05-19 00:33:53.681072,0 days 00:00:00.219501,128,1.4606097388979369,1.2184421109225816,0.00812140402295835,5,0.5924857457484414,4000,PRUNED
111,1.7960392142413184e-05,2026-05-19 00:33:53.687340,2026-05-19 00:33:56.288501,0 days 00:00:02.601161,128,2.2749364052445964,1.8786687851226824,0.009092250829679668,2,0.7015682947342059,5000,COMPLETE
112,1.7115984519477934e-05,2026-05-19 00:33:56.296561,2026-05-19 00:33:58.878633,0 days 00:00:02.582072,128,1.8565901437236927,1.7256596037943386,0.009190573031654386,2,0.6780129642528957,5000,COMPLETE
113,1.3352992937143426e-05,2026-05-19 00:33:58.886513,2026-05-19 00:34:01.501412,0 days 00:00:02.614899,128,1.849632283920488,2.113061835459501,0.009977612999952108,2,0.6511012635920782,5000,COMPLETE
114,0.01614750362932682,2026-05-19 00:34:01.509743,2026-05-19 00:34:01.655388,0 days 00:00:00.145645,128,1.8195578255472238,2.295187161615621,0.0012076708641730704,2,0.6294293820771659,5000,PRUNED
115,0.0034188120625913143,2026-05-19 00:34:01.661866,2026-05-19 00:34:01.812480,0 days 00:00:00.150614,128,1.619294313561867,2.828805109200998,0.009986302633923324,2,0.6547396676052453,5000,PRUNED
116,0.05077752470970154,2026-05-19 00:34:01.819201,2026-05-19 00:34:01.962917,0 days 00:00:00.143716,112,1.218680172584517,5.399717746198606,0.00767023960652482,2,0.5738685156993608,5000,PRUNED
117,0.011345644481480122,2026-05-19 00:34:01.969084,2026-05-19 00:34:02.109760,0 days 00:00:00.140676,128,1.4085126102958903,1.0165001834290683,0.006706763742486791,2,0.6672891114888084,5000,PRUNED
118,0.00012708395661320537,2026-05-19 00:34:02.116206,2026-05-19 00:34:02.364674,0 days 00:00:00.248468,128,1.9330886653332497,0.25103895046189373,0.00846789820779315,2,0.6163258039814808,2000,PRUNED
119,0.007776061538606882,2026-05-19 00:34:02.371063,2026-05-19 00:34:02.516420,0 days 00:00:00.145357,112,1.695657459867864,0.6103834692957182,0.0073524465652863155,2,0.6410845098800539,5000,PRUNED
120,0.0022506655659526587,2026-05-19 00:34:02.523465,2026-05-19 00:34:02.666623,0 days 00:00:00.143158,128,1.1714190186256912,0.0790081553376961,0.0058885141050863555,2,0.6782659619905111,4000,PRUNED
121,0.004967719316482544,2026-05-19 00:34:02.674471,2026-05-19 00:34:02.815236,0 days 00:00:00.140765,128,2.0444192428566454,1.551741996333997,0.008517232279418545,2,0.7221562753872061,5000,PRUNED
122,1.7146920072264038e-05,2026-05-19 00:34:02.823173,2026-05-19 00:34:05.245249,0 days 00:00:02.422076,128,2.1639156605466106,2.0764930824364463,0.009222217482531797,2,0.6974329534037778,5000,COMPLETE
123,0.001383453607559204,2026-05-19 00:34:05.255097,2026-05-19 00:34:05.400637,0 days 00:00:00.145540,128,2.6664530863546645,2.1398505325207435,0.009947608830559179,2,0.4789317589896319,5000,PRUNED
124,0.0075949751771986485,2026-05-19 00:34:05.408661,2026-05-19 00:34:05.558504,0 days 00:00:00.149843,128,2.1783794797474396,0.7701527139814952,0.008086609414589448,2,0.6563172082923493,5000,PRUNED
125,0.030629267916083336,2026-05-19 00:34:05.567015,2026-05-19 00:34:05.709912,0 days 00:00:00.142897,48,1.5692021652647665,3.7935420661822254,0.009152773790139913,2,0.6726637777174522,5000,PRUNED
126,0.026838840916752815,2026-05-19 00:34:05.716645,2026-05-19 00:34:05.866304,0 days 00:00:00.149659,128,1.3035229991696475,2.7389528192412667,0.006897760065717669,2,0.6994967070918185,5000,PRUNED
