number,value,datetime_start,datetime_complete,duration,params_adam_beta1,params_adam_beta2,params_hidden,params_lambda_ic,params_lambda_phys,params_lr,params_n_layers,params_scheduler_gamma,params_scheduler_step,state
109,0.004103050101548433,2026-05-17 19:21:59.619766,2026-05-17 19:21:59.849418,0 days 00:00:00.229652,0.9181466720948475,0.9978165028117908,64,49.353807001904926,2.165774191115867,0.0028164376392048707,6,0.3558010511499843,1000,PRUNED
110,0.030562708154320717,2026-05-17 19:21:59.855915,2026-05-17 19:22:00.095679,0 days 00:00:00.239764,0.9482760399447004,0.9972212496800436,48,1.1239494578571074,1.7862562304075964,0.004518980992535062,6,0.306132146978754,3000,PRUNED
111,0.00272765988484025,2026-05-17 19:22:00.102313,2026-05-17 19:22:00.649026,0 days 00:00:00.546713,0.8996321143804726,0.9994534272112732,112,42.808401971119345,4.302521527812762,0.0035936621982885306,5,0.32479164810614036,4000,PRUNED
112,0.005384176038205624,2026-05-17 19:22:00.655152,2026-05-17 19:22:01.037966,0 days 00:00:00.382814,0.8886126824904721,0.9984396332037033,96,36.15658464007812,0.11223637180703352,0.003382095110333464,5,0.3441829939031552,4000,PRUNED
113,0.002725462196394801,2026-05-17 19:22:01.044632,2026-05-17 19:22:01.472155,0 days 00:00:00.427523,0.9113789172762361,0.9991868334814846,112,57.74509945330165,0.2767252799954789,0.003851712821052076,6,0.36847475810445646,4000,PRUNED
114,0.012457387521862984,2026-05-17 19:22:01.478227,2026-05-17 19:22:01.671218,0 days 00:00:00.192991,0.9795136884637006,0.9954724102185579,80,44.2520941501731,7.815116677657429,0.000136850897967782,4,0.38736255278696535,4000,PRUNED
115,0.003555668517947197,2026-05-17 19:22:01.677658,2026-05-17 19:22:01.908151,0 days 00:00:00.230493,0.9046920462577014,0.9986339095399054,96,28.917107024477264,0.8107531295787851,0.0054093328627940465,6,0.3318798556880862,4000,PRUNED
116,0.02957441657781601,2026-05-17 19:22:01.914283,2026-05-17 19:22:02.087751,0 days 00:00:00.173468,0.8940949986782161,0.9996598113354426,48,3.85836149612,1.2610186375035342,0.00027432230364809595,3,0.30025633105976013,4000,PRUNED
117,0.015474461950361729,2026-05-17 19:22:02.093800,2026-05-17 19:22:02.334214,0 days 00:00:00.240414,0.899097059881349,0.9992147496847925,128,1.7056806355127192,2.5632365342920562,0.000214232698951048,6,0.5791104698399016,4000,PRUNED
118,0.002358916914090514,2026-05-17 19:22:02.340771,2026-05-17 19:22:16.961748,0 days 00:00:14.620977,0.8863621792644006,0.99900684147255,48,77.92644908430474,3.35241537046111,0.002150750448481773,6,0.5545064292105234,4000,COMPLETE
119,0.07333271205425262,2026-05-17 19:22:16.970975,2026-05-17 19:22:17.180096,0 days 00:00:00.209121,0.9248641973510485,0.9969823059255228,32,63.04891650676166,0.3779445495213751,0.002732132945800909,4,0.42954652291306983,1000,PRUNED
120,0.02737612836062908,2026-05-17 19:22:17.189284,2026-05-17 19:22:17.358354,0 days 00:00:00.169070,0.9724358975190848,0.9987219754918217,64,3.1596356165893007,1.6051701868202302,0.0031023046035109692,3,0.35449851682194844,4000,PRUNED
121,0.0023519089445471764,2026-05-17 19:22:17.364285,2026-05-17 19:22:31.426905,0 days 00:00:14.062620,0.8786755438668764,0.9998890221677623,48,37.71955066762757,1.7790425000346717,0.0031529502902899486,6,0.3210144902249558,4000,COMPLETE
122,0.00246045901440084,2026-05-17 19:22:31.435488,2026-05-17 19:22:32.232414,0 days 00:00:00.796926,0.8745703316539872,0.9994060634267031,48,38.72064270054236,2.324328676290082,0.002546423534791172,6,0.3144194678177444,4000,PRUNED
123,0.00272565009072423,2026-05-17 19:22:32.241696,2026-05-17 19:22:32.778006,0 days 00:00:00.536310,0.884827713341635,0.9998239923564747,48,32.75282980628727,1.3068389298453913,0.0024190091739356755,6,0.3284326066817778,4000,PRUNED
124,0.002357294550165534,2026-05-17 19:22:32.785842,2026-05-17 19:22:45.876053,0 days 00:00:13.090211,0.8679471430545946,0.9998835054177809,48,50.8665728933827,5.799586509159231,0.00333093847462242,6,0.36401072590811656,4000,COMPLETE
125,0.0024355053901672363,2026-05-17 19:22:45.884807,2026-05-17 19:22:46.336175,0 days 00:00:00.451368,0.8687956023450105,0.99122610298905,48,50.80772434098826,1.8719314497492314,0.002997127019011006,6,0.3666629392953447,4000,PRUNED
126,0.004400984384119511,2026-05-17 19:22:46.345892,2026-05-17 19:22:46.593375,0 days 00:00:00.247483,0.8535743593672563,0.999548811868358,48,26.00181116616435,5.271738630266221,0.0022641216772519754,6,0.34130201350125733,5000,PRUNED
127,0.006030290387570858,2026-05-17 19:22:46.602513,2026-05-17 19:22:46.853988,0 days 00:00:00.251475,0.8810901941548415,0.9975803033869017,48,67.77433634084258,7.8085509988926365,0.004534968555580952,6,0.3202106036677709,4000,PRUNED
128,0.0036159914452582598,2026-05-17 19:22:46.861725,2026-05-17 19:22:47.106366,0 days 00:00:00.244641,0.9356836786108566,0.9929409139503867,32,5.000739627271096,0.6631141947576749,0.0032083707037656945,6,0.34989208992302073,1000,PRUNED
129,0.005227701738476753,2026-05-17 19:22:47.114154,2026-05-17 19:22:47.357695,0 days 00:00:00.243541,0.8774661446104549,0.9924219326045606,64,11.624871057152271,2.8157537287329633,0.003850633267456259,6,0.3018032124842799,4000,PRUNED
130,0.0027470027562230825,2026-05-17 19:22:47.365653,2026-05-17 19:22:47.799436,0 days 00:00:00.433783,0.8721818943945451,0.9958076027184682,48,54.560036812297476,0.8443839615960523,0.002752095875627805,6,0.3148551276215931,4000,PRUNED
131,0.00301943626254797,2026-05-17 19:22:47.806128,2026-05-17 19:22:48.051281,0 days 00:00:00.245153,0.9692495651801206,0.9998469963363277,48,43.19276129032784,6.126714147034986,0.0033835865648318485,6,0.4095817823604767,4000,PRUNED
132,0.026940783485770226,2026-05-17 19:22:48.057462,2026-05-17 19:22:48.306627,0 days 00:00:00.249165,0.8904567154882232,0.9994157901428895,48,46.70161363368964,4.061772324336046,0.00016056014751075615,6,0.3352528505159186,4000,PRUNED
133,0.020781325176358223,2026-05-17 19:22:48.313038,2026-05-17 19:22:48.558791,0 days 00:00:00.245753,0.8825495156703508,0.9991379594012938,112,60.47033222583351,4.786005195902845,0.00010150125929628886,6,0.368713459749514,4000,PRUNED
134,0.005802834872156382,2026-05-17 19:22:48.565484,2026-05-17 19:22:48.810386,0 days 00:00:00.244902,0.9770990502618476,0.9997227927598973,48,37.32029445376417,2.985776672690837,0.0019133704725046547,6,0.3561616145521603,4000,PRUNED
135,0.0023464530240744352,2026-05-17 19:22:48.817004,2026-05-17 19:23:03.402810,0 days 00:00:14.585806,0.8783383752268937,0.9989232655658166,32,40.78198317837695,2.2884944095826447,0.003953605715255495,6,0.37837017322172417,4000,COMPLETE
136,0.0026349318213760853,2026-05-17 19:23:03.413673,2026-05-17 19:23:03.954708,0 days 00:00:00.541035,0.8688270682405008,0.9988744759086197,32,32.26595310095523,1.6633451674466484,0.0041051004339400406,6,0.3305161170426505,1000,PRUNED
137,0.18199314177036285,2026-05-17 19:23:03.964554,2026-05-17 19:23:04.195369,0 days 00:00:00.230815,0.8735257781651494,0.9984716997037565,32,49.536111821407594,0.002378247668969007,0.002999396943128256,6,0.6374279270022994,4000,PRUNED
138,0.03819447010755539,2026-05-17 19:23:04.203274,2026-05-17 19:23:04.431736,0 days 00:00:00.228462,0.8780420778902769,0.9981454874117932,16,40.29015890768732,0.4694478995125202,0.0016090494373758233,6,0.5309992554152398,3000,PRUNED
139,0.00696033239364624,2026-05-17 19:23:04.439211,2026-05-17 19:23:04.679869,0 days 00:00:00.240658,0.8613509164371032,0.9964002362060661,32,2.3880069638547363,1.4720101150225322,0.0024607973078147618,6,0.45246782219715864,4000,PRUNED
140,0.009302467107772827,2026-05-17 19:23:04.687724,2026-05-17 19:23:04.829884,0 days 00:00:00.142160,0.8558831543370538,0.9989775010606682,48,54.09093644226093,2.026747097241587,0.002692149671175153,2,0.4971464587929406,1000,PRUNED
141,0.002919756807386875,2026-05-17 19:23:04.838114,2026-05-17 19:23:05.050236,0 days 00:00:00.212122,0.8760202317140786,0.9993456935527534,48,43.53598593151515,3.3674188179441926,0.0035007161058912576,5,0.37980775278613876,4000,PRUNED
142,0.0024240671191364527,2026-05-17 19:23:05.057560,2026-05-17 19:23:05.492199,0 days 00:00:00.434639,0.8934396314404566,0.9998814989779796,48,9.002205560108028,2.389357764044497,0.004801375865340276,6,0.34254471044796897,4000,PRUNED
143,0.0149525236338377,2026-05-17 19:23:05.498725,2026-05-17 19:23:05.731358,0 days 00:00:00.232633,0.8647085745016053,0.9995447791386636,96,35.04039796453429,0.19651125436619687,0.003645283579677492,6,0.40259195201649994,4000,PRUNED
144,0.0023630887735635042,2026-05-17 19:23:05.738188,2026-05-17 19:23:19.332889,0 days 00:00:13.594701,0.8873687914365772,0.9946025207479153,64,46.81296435855915,0.2531014349944598,0.003260136290707484,6,0.3103273746224793,4000,COMPLETE
145,0.0029181784484535456,2026-05-17 19:23:19.343347,2026-05-17 19:23:19.631915,0 days 00:00:00.288568,0.8808385303757775,0.9991866575806638,32,40.20608531719124,1.136985261168066,0.004057866219558815,6,0.3906851492251446,4000,PRUNED
146,0.0035611458588391542,2026-05-17 19:23:19.641574,2026-05-17 19:23:19.863165,0 days 00:00:00.221591,0.8711702659699961,0.9987256991302331,48,23.235067045986895,5.954074129146974,0.00206690273056973,5,0.3721415660790327,4000,PRUNED
147,0.049330685287714005,2026-05-17 19:23:19.870891,2026-05-17 19:23:20.103452,0 days 00:00:00.232561,0.9874557589256441,0.9918623171460076,48,1.52013110130046,3.6232367522705924,0.0029519654325417103,6,0.3237453735686299,4000,PRUNED
148,0.011286243796348572,2026-05-17 19:23:20.110433,2026-05-17 19:23:20.340286,0 days 00:00:00.229853,0.9322272104037352,0.998334320130756,80,30.022039327386594,2.104956264982998,0.0004786952479299289,6,0.6952242930853154,1000,PRUNED
149,0.0030625283252447844,2026-05-17 19:23:20.346757,2026-05-17 19:23:20.580235,0 days 00:00:00.233478,0.902215819040557,0.9950961610461132,112,58.05488559849327,2.6564335145586475,0.002239762156387265,6,0.4214645609404809,4000,PRUNED
150,0.023286990821361542,2026-05-17 19:23:20.587048,2026-05-17 19:23:20.738364,0 days 00:00:00.151316,0.9812413742105998,0.9997010859072999,32,49.391565299867025,1.3789436842804819,0.002637278096009874,2,0.36003832221260934,4000,PRUNED
151,0.0029649222269654274,2026-05-17 19:23:20.744987,2026-05-17 19:23:20.989298,0 days 00:00:00.244311,0.868289097055197,0.9988502594062058,48,35.04544394501103,1.709056285034615,0.0038185794734774915,6,0.3458535251813122,4000,PRUNED
152,0.0028873938135802746,2026-05-17 19:23:20.995690,2026-05-17 19:23:21.239885,0 days 00:00:00.244195,0.8795942362287688,0.999285027289075,48,38.72741260189071,1.8226045771538588,0.003131903975864141,6,0.3247258605180736,4000,PRUNED
153,0.002357711084187031,2026-05-17 19:23:21.246000,2026-05-17 19:23:35.650883,0 days 00:00:14.404883,0.8829884381739382,0.9985324585028184,48,42.22796594474927,2.269891762986049,0.0033023612237394477,6,0.3114763909792497,4000,COMPLETE
154,0.003959244582802057,2026-05-17 19:23:35.658898,2026-05-17 19:23:35.949684,0 days 00:00:00.290786,0.8832737942743318,0.9978838084705588,48,42.60821525807072,3.003507327390316,0.0034829921027386994,6,0.301681678550837,4000,PRUNED
155,0.0029705080669373274,2026-05-17 19:23:35.956715,2026-05-17 19:23:36.195296,0 days 00:00:00.238581,0.8900697669455165,0.9985617452397229,48,54.79188468091299,0.9584840716489498,0.0028342074941454095,6,0.3152221207097375,4000,PRUNED
156,0.004229298792779446,2026-05-17 19:23:36.201671,2026-05-17 19:23:36.440704,0 days 00:00:00.239033,0.8855218463124259,0.9989975764653009,48,1.2462048259066383,0.3055092757183624,0.004233974032137754,6,0.3403458745913807,4000,PRUNED
157,0.0023304016795009375,2026-05-17 19:23:36.447122,2026-05-17 19:23:49.109319,0 days 00:00:12.662197,0.8761315265418002,0.999509484529655,64,45.568208048937976,2.1839678253153982,0.001781296236606211,5,0.6150099204011396,1000,COMPLETE
158,0.00462136697024107,2026-05-17 19:23:49.120021,2026-05-17 19:23:49.329272,0 days 00:00:00.209251,0.8756905894213326,0.9994411792094889,64,60.73898769698338,2.3661147592925436,0.0017841747227878963,4,0.5917034302925755,1000,PRUNED
159,0.0030454215593636036,2026-05-17 19:23:49.336203,2026-05-17 19:23:49.572652,0 days 00:00:00.236449,0.8791496763402955,0.9983230187961935,64,17.02758008388348,1.1756021441203144,0.0013595988982905622,6,0.5712746706660002,1000,PRUNED
160,0.0023442956153303385,2026-05-17 19:23:49.578856,2026-05-17 19:23:58.010355,0 days 00:00:08.431499,0.8828878912432055,0.9991104380875999,64,14.595143518504399,1.3217855743439593,0.002403523929892102,3,0.6165538966364642,1000,COMPLETE
161,0.00433557340875268,2026-05-17 19:23:58.019060,2026-05-17 19:23:58.190315,0 days 00:00:00.171255,0.8835878310933194,0.9990774207221563,64,13.730445991763489,1.4526129563983134,0.001489238643914975,3,0.6111477298879998,1000,PRUNED
162,0.0030403088312596083,2026-05-17 19:23:58.196795,2026-05-17 19:23:58.366402,0 days 00:00:00.169607,0.8717949877786602,0.9986083097853203,64,15.58333870430496,2.0171334308552433,0.002402388706010918,3,0.6634037649828352,1000,PRUNED
163,0.003670003265142441,2026-05-17 19:23:58.372375,2026-05-17 19:23:58.553814,0 days 00:00:00.181439,0.8773155048385964,0.9921265585175617,64,45.99889384135391,1.7213817135330256,0.002005569513969689,3,0.6343196475344929,1000,PRUNED
164,0.010167216882109642,2026-05-17 19:23:58.559813,2026-05-17 19:23:58.712329,0 days 00:00:00.152516,0.9653969905684224,0.9987822454312467,64,10.608218389420704,1.0157079173351886,0.0011073633627848856,2,0.6128358634000279,1000,PRUNED
165,0.0036641668993979692,2026-05-17 19:23:58.718413,2026-05-17 19:23:58.918481,0 days 00:00:00.200068,0.8735309508532262,0.9992134172617267,48,19.225037477022937,2.328480743490217,0.0022785157984654063,4,0.5946381999152186,1000,PRUNED
166,0.034894876182079315,2026-05-17 19:23:58.924988,2026-05-17 19:23:59.176868,0 days 00:00:00.251880,0.8808685022331293,0.9995488589833476,48,51.71602938945642,1.2860798484995175,0.0001756866432986129,6,0.6235884639032286,1000,PRUNED
167,0.0035722379107028246,2026-05-17 19:23:59.183206,2026-05-17 19:23:59.423113,0 days 00:00:00.239907,0.8874513764182126,0.9981003697409456,64,27.63242305324942,0.7354510489347755,0.0017784269208049857,6,0.3121757362025092,1000,PRUNED
168,0.0023629404604434967,2026-05-17 19:23:59.429168,2026-05-17 19:24:12.557062,0 days 00:00:13.127894,0.8760681782365719,0.9989469551074753,48,8.164249513334521,0.15355801517588524,0.0025692937672798706,6,0.5789199903158163,1000,COMPLETE
169,0.0030887946486473083,2026-05-17 19:24:12.565956,2026-05-17 19:24:12.765651,0 days 00:00:00.199695,0.8665203523028205,0.9973616641831878,48,2.0504448524568457,0.4027960297319643,0.0029455208499865933,4,0.32821656185519,1000,PRUNED
170,0.1190069168806076,2026-05-17 19:24:12.772184,2026-05-17 19:24:13.013645,0 days 00:00:00.241461,0.8825219935024348,0.9905838196914521,32,68.45138440040957,0.5621599707233845,0.0005940755499712686,6,0.6484721463085256,3000,PRUNED
171,0.0024555346462875605,2026-05-17 19:24:13.020375,2026-05-17 19:24:13.407332,0 days 00:00:00.386957,0.8956139065638757,0.9996999109645759,80,42.094237124107735,3.8430368355127307,0.0033781782976421574,5,0.350499014764745,4000,PRUNED
172,0.0024068690836429596,2026-05-17 19:24:13.413619,2026-05-17 19:24:13.797633,0 days 00:00:00.384014,0.8925069740444207,0.9994918896050446,48,47.34944548115013,2.754909427077348,0.003202323927031006,5,0.3319602890075266,4000,PRUNED
173,0.011883426457643509,2026-05-17 19:24:13.803552,2026-05-17 19:24:14.017537,0 days 00:00:00.213985,0.899206816550326,0.9998579894525261,112,37.47430732607263,2.0305575823238575,0.000151151124734676,5,0.6038670485175097,4000,PRUNED
174,0.003737162798643112,2026-05-17 19:24:14.023905,2026-05-17 19:24:14.237914,0 days 00:00:00.214009,0.8890572344732736,0.9993250038438815,48,34.77284854796492,3.363459612723845,0.002800689831038145,5,0.6245088344357252,4000,PRUNED
175,0.035547222942113876,2026-05-17 19:24:14.244267,2026-05-17 19:24:14.457506,0 days 00:00:00.213239,0.8624171268477171,0.9996570738397046,64,44.01605128068749,1.4028352150086005,0.00020466034254318366,5,0.38356091163600775,1000,PRUNED
176,0.010975818149745464,2026-05-17 19:24:14.463820,2026-05-17 19:24:14.611944,0 days 00:00:00.148124,0.9575254850410582,0.9990791169727952,16,51.74014519222871,2.4920582345125064,0.003795616865006081,2,0.3000685962616372,4000,PRUNED
177,0.0028564201202243567,2026-05-17 19:24:14.618001,2026-05-17 19:24:15.244751,0 days 00:00:00.626750,0.8852565219271689,0.9986284133185034,48,32.38511286517731,1.7655761069072473,0.002494177166678287,6,0.3617803078009162,4000,PRUNED
178,0.003554366761818528,2026-05-17 19:24:15.251135,2026-05-17 19:24:15.442467,0 days 00:00:00.191332,0.9748020212707794,0.9998934590206163,128,58.33224233343413,4.190112547497756,0.0007840484972430446,4,0.5583362734165381,4000,PRUNED
179,0.006349708419293165,2026-05-17 19:24:15.448625,2026-05-17 19:24:15.668922,0 days 00:00:00.220297,0.8783088978755517,0.9966919555728609,112,41.34058490994149,5.074584048465235,0.0002369288302991342,5,0.31237649401181333,1000,PRUNED
180,0.005622869823127985,2026-05-17 19:24:15.675244,2026-05-17 19:24:15.848235,0 days 00:00:00.172991,0.8707471183659605,0.9993365937624957,48,76.95040756052889,8.347074329327658,0.003064627112508024,3,0.5412149640171169,4000,PRUNED
181,0.0031167131382972,2026-05-17 19:24:15.854511,2026-05-17 19:24:16.088133,0 days 00:00:00.233622,0.874206918207844,0.9988313712623024,48,37.311825193732304,1.6514965420990426,0.0034592303182454528,6,0.3180778496555899,4000,PRUNED
182,0.0032645456958562136,2026-05-17 19:24:16.094068,2026-05-17 19:24:16.341419,0 days 00:00:00.247351,0.8806930107094075,0.9984635320100065,48,6.267377384166214,2.1407505678829257,0.002724585675385396,6,0.3364557473441997,4000,PRUNED
183,0.0024208235554397106,2026-05-17 19:24:16.347688,2026-05-17 19:24:16.772365,0 days 00:00:00.424677,0.883857356724593,0.9987774619715508,80,20.79478334482612,2.982747567463,0.0032903125492312357,6,0.3251996649788311,4000,PRUNED
184,0.0030907532200217247,2026-05-17 19:24:16.779427,2026-05-17 19:24:17.014964,0 days 00:00:00.235537,0.8786194882234134,0.9990367953813748,48,47.28044394491049,1.1572841142347077,0.004569734288763548,6,0.35277417905246444,4000,PRUNED
185,0.09130004793405533,2026-05-17 19:24:17.021645,2026-05-17 19:24:17.255984,0 days 00:00:00.234339,0.8942711858468319,0.9961780011804496,48,41.27716431244409,0.01354884639043666,0.0021533338704464344,6,0.32216812114076343,4000,PRUNED
186,0.0030861597042530775,2026-05-17 19:24:17.262455,2026-05-17 19:24:17.505747,0 days 00:00:00.243292,0.8873505883102845,0.9991776223927561,32,30.66424700550276,1.5898183151970282,0.005238533357864997,6,0.89401687610446,4000,PRUNED
187,0.002357443794608116,2026-05-17 19:24:17.512895,2026-05-17 19:24:32.044275,0 days 00:00:14.531380,0.8911631018296081,0.9996014607965025,64,54.81327455403339,0.8971710295336673,0.003951902621538276,6,0.3719414742850742,4000,COMPLETE
188,0.0030697674956172705,2026-05-17 19:24:32.053357,2026-05-17 19:24:32.344226,0 days 00:00:00.290869,0.8974298973170104,0.9996383635526854,64,63.33871462065592,0.7888438054856117,0.0039503868753280056,6,0.3742902043828032,1000,PRUNED
189,0.004085856024175882,2026-05-17 19:24:32.351353,2026-05-17 19:24:32.585846,0 days 00:00:00.234493,0.8896797963615237,0.9995018508909366,64,50.01157424279725,1.2651528444520528,0.004347713444755029,6,0.3894103173143607,4000,PRUNED
190,0.0025250683538615704,2026-05-17 19:24:32.592156,2026-05-17 19:24:33.011800,0 days 00:00:00.419644,0.8915771302653811,0.9993777817791891,64,55.67739739733566,0.873543741468988,0.003650866463342328,6,0.48119025976118573,5000,PRUNED
191,0.004354563076049089,2026-05-17 19:24:33.018088,2026-05-17 19:24:33.248010,0 days 00:00:00.229922,0.9487330044881755,0.9998961746429113,64,39.24544659226977,1.088922679041015,0.0032177591467492605,6,0.4017743220188537,4000,PRUNED
192,0.0039084008894860744,2026-05-17 19:24:33.253964,2026-05-17 19:24:33.488340,0 days 00:00:00.234376,0.8738008151660972,0.9933926986903067,48,44.7325671659842,0.22791468051580813,0.0028876309671967246,6,0.3389068336405225,4000,PRUNED
193,0.029359493404626846,2026-05-17 19:24:33.494413,2026-05-17 19:24:33.738973,0 days 00:00:00.244560,0.8823736183574055,0.9989218218953896,48,55.18521275125645,2.0110877398131155,0.0003971005340662734,6,0.36554472224444595,4000,PRUNED
194,0.0025061427149921656,2026-05-17 19:24:33.744944,2026-05-17 19:24:34.178626,0 days 00:00:00.433682,0.8765139622416093,0.999651881860807,48,4.45114135555722,0.6508759468351053,0.0035255670930682123,6,0.8074898885982934,4000,PRUNED
195,0.0038869234267622232,2026-05-17 19:24:34.185187,2026-05-17 19:24:34.419611,0 days 00:00:00.234424,0.8852917480100722,0.9953842192398139,64,50.754437972339005,2.4524397394494315,0.002599843825407977,6,0.3098251832682666,4000,PRUNED
196,0.0036680179182440042,2026-05-17 19:24:34.425694,2026-05-17 19:24:34.665399,0 days 00:00:00.239705,0.9098578942536169,0.9983977494833365,48,11.678882557020476,1.4682191612103288,0.0030939212899015207,6,0.34684578399870936,4000,PRUNED
197,0.0023436076007783413,2026-05-17 19:24:34.671501,2026-05-17 19:24:49.321040,0 days 00:00:14.649539,0.8798757879993382,0.9915308763347098,48,35.82332711766259,1.8434153656057528,0.0023274345172995554,6,0.5122836046647,1000,COMPLETE
198,0.0023403868544846773,2026-05-17 19:24:49.330631,2026-05-17 19:25:04.243657,0 days 00:00:14.913026,0.8682671210363909,0.9918169724609995,64,34.586113230966056,0.514960958209581,0.0019524588355873684,6,0.5095207726556473,1000,COMPLETE
199,0.0033421453554183245,2026-05-17 19:25:04.252757,2026-05-17 19:25:04.541726,0 days 00:00:00.288969,0.8694911319635978,0.9916077695536922,64,1.7903677271730547,0.5294451492749317,0.001964414776763902,6,0.5360243772302704,1000,PRUNED
