number,value,datetime_start,datetime_complete,duration,params_hidden,params_lambda_ic,params_lambda_phys,params_lr,params_n_layers,params_scheduler_gamma,params_scheduler_step,state
256,0.0009130194084718823,2026-05-19 00:42:04.100281,2026-05-19 00:42:04.271173,0 days 00:00:00.170892,32,6.7419217485606096,1.1425982426324832,0.009991500462600599,3,0.8866586939304185,2000,PRUNED
257,0.0027822053525596857,2026-05-19 00:42:04.277320,2026-05-19 00:42:04.469708,0 days 00:00:00.192388,96,3.8348280891636986,0.5923781778017422,0.007157848812467109,4,0.6115533536826806,3000,PRUNED
258,0.0020308031234890223,2026-05-19 00:42:04.477363,2026-05-19 00:42:04.693815,0 days 00:00:00.216452,32,5.2362932990277065,1.4882609140486665,0.002237673224707616,5,0.5062939395139746,1000,PRUNED
259,0.0014188536442816257,2026-05-19 00:42:04.700695,2026-05-19 00:42:04.981065,0 days 00:00:00.280370,32,5.7734731538655115,0.48246829345215453,0.00914281300509767,5,0.5257260358452545,4000,PRUNED
260,0.0005286405794322491,2026-05-19 00:42:04.987929,2026-05-19 00:42:05.137099,0 days 00:00:00.149170,112,3.018560658598414,0.37537665550467103,0.006033464251690691,2,0.49022956368285964,3000,PRUNED
261,0.00048161213635466993,2026-05-19 00:42:05.143587,2026-05-19 00:42:05.364740,0 days 00:00:00.221153,16,9.457365799537685,0.8174123083135759,0.008218379158694116,5,0.899520008439183,4000,PRUNED
262,0.0004998149815946817,2026-05-19 00:42:05.371395,2026-05-19 00:42:05.595134,0 days 00:00:00.223739,32,4.881656039066835,0.9968264912608451,0.007293573070769314,5,0.46803506140057,3000,PRUNED
263,0.00045238120947033167,2026-05-19 00:42:05.601625,2026-05-19 00:42:05.797974,0 days 00:00:00.196349,32,8.568936328716592,0.6721991969299763,0.006512847096383733,4,0.43408445421427394,5000,PRUNED
264,0.023170262575149536,2026-05-19 00:42:05.804376,2026-05-19 00:42:05.978392,0 days 00:00:00.174016,32,7.663094602947328,0.001081053629765386,0.00902614523922974,3,0.8208816955762116,1000,PRUNED
265,0.002205251483246684,2026-05-19 00:42:05.984917,2026-05-19 00:42:06.208317,0 days 00:00:00.223400,32,43.658722461712,0.057459924758211565,0.007849790298848618,5,0.4011271225667197,2000,PRUNED
266,0.0006821212009526789,2026-05-19 00:42:06.216389,2026-05-19 00:42:06.438190,0 days 00:00:00.221801,32,6.141516286062493,0.5141509186213757,0.0017931363119734354,5,0.5374101208640627,4000,PRUNED
267,0.00220690481364727,2026-05-19 00:42:06.445523,2026-05-19 00:42:06.666505,0 days 00:00:00.220982,112,4.283356267590877,0.6127715924998212,0.008478997951633689,5,0.6644451967023223,3000,PRUNED
268,0.0042478106915950775,2026-05-19 00:42:06.674194,2026-05-19 00:42:06.918650,0 days 00:00:00.244456,32,5.269149275731809,0.006540226373899672,0.00693141866921661,6,0.8708530403867814,4000,PRUNED
269,0.051546838134527206,2026-05-19 00:42:06.926725,2026-05-19 00:42:07.144808,0 days 00:00:00.218083,128,2.621915247908598,0.8269596132297904,0.009228597678342125,5,0.30682454109171164,1000,PRUNED
270,0.0017465626588091254,2026-05-19 00:42:07.151954,2026-05-19 00:42:07.324908,0 days 00:00:00.172954,32,5.7233807566506245,0.2700623457476702,0.005800514620339839,3,0.3791090347031332,3000,PRUNED
271,0.0008241023169830441,2026-05-19 00:42:07.331339,2026-05-19 00:42:07.545676,0 days 00:00:00.214337,32,6.614888026938583,0.42371922928853833,0.007630952856462171,5,0.44970026152182035,3000,PRUNED
272,0.0010443248320370913,2026-05-19 00:42:07.552100,2026-05-19 00:42:07.751173,0 days 00:00:00.199073,32,2.372146626063728,1.0709588262303429,0.00841183242377555,4,0.48027910429544757,2000,PRUNED
273,1.1402594282117207e-05,2026-05-19 00:42:07.757515,2026-05-19 00:42:11.725356,0 days 00:00:03.967841,32,4.703652405264269,0.7320027824441339,0.009931916060791048,5,0.366160799600371,4000,COMPLETE
274,1.214257372339489e-05,2026-05-19 00:42:11.735018,2026-05-19 00:42:15.783479,0 days 00:00:04.048461,32,4.564604283000439,0.7123739833207953,0.009880570324568936,5,0.38136773581503636,5000,COMPLETE
275,0.001508052577264607,2026-05-19 00:42:15.793821,2026-05-19 00:42:16.021002,0 days 00:00:00.227181,80,3.941425541067359,0.5598049427181653,0.00985360676912314,5,0.35189895571970486,5000,PRUNED
276,0.00045228941598907113,2026-05-19 00:42:16.028465,2026-05-19 00:42:16.221013,0 days 00:00:00.192548,32,4.730308370705689,0.6795964471416466,0.009866438829852222,3,0.3662593181381835,5000,PRUNED
277,0.0009302164544351399,2026-05-19 00:42:16.228149,2026-05-19 00:42:16.443021,0 days 00:00:00.214872,48,3.4401806382727798,0.3432428579649072,0.009965419827074527,5,0.3700507691736445,5000,PRUNED
278,0.0041017308831214905,2026-05-19 00:42:16.449686,2026-05-19 00:42:16.668362,0 days 00:00:00.218676,16,4.255291574094672,0.49802604181467897,0.0008265101538164636,5,0.3689540752926872,5000,PRUNED
279,0.02831156924366951,2026-05-19 00:42:16.674796,2026-05-19 00:42:16.893394,0 days 00:00:00.218598,32,4.527216293121473,0.6808411388746917,0.0002173134887195952,5,0.3788210266596642,5000,PRUNED
280,0.000988641520962119,2026-05-19 00:42:16.899663,2026-05-19 00:42:17.090087,0 days 00:00:00.190424,32,3.9099378496602397,0.4452042411948123,0.009235218124001594,4,0.3895004043301963,5000,PRUNED
281,0.001391272759065032,2026-05-19 00:42:17.096547,2026-05-19 00:42:17.267470,0 days 00:00:00.170923,48,3.625379558755661,0.5827479126578925,0.008215611868696454,3,0.33974773834225747,2000,PRUNED
282,0.006196377333253622,2026-05-19 00:42:17.274259,2026-05-19 00:42:17.497022,0 days 00:00:00.222763,96,4.830695477758547,0.36424004243281743,0.008904091989725603,5,0.39480137583159336,3000,PRUNED
283,0.0011999501148238778,2026-05-19 00:42:17.503396,2026-05-19 00:42:17.701784,0 days 00:00:00.198388,32,2.921012774768152,0.7658761835613916,0.008588952317407516,4,0.3545643562447591,5000,PRUNED
284,0.00017731380648911,2026-05-19 00:42:17.708349,2026-05-19 00:42:18.104543,0 days 00:00:00.396194,32,3.1940304584343986,0.5119001241967324,0.009277747330819432,5,0.4027835893737175,3000,PRUNED
285,0.0010827884543687105,2026-05-19 00:42:18.111284,2026-05-19 00:42:18.361093,0 days 00:00:00.249809,32,4.219680115735735,0.734683788624285,0.006356300194079449,6,0.3841372939181581,1000,PRUNED
286,0.0007180527900345623,2026-05-19 00:42:18.367890,2026-05-19 00:42:18.598270,0 days 00:00:00.230380,32,23.337800369077318,0.6187264261631739,0.005334897476246311,5,0.41396294203789036,3000,PRUNED
287,0.00032194145023822784,2026-05-19 00:42:18.604933,2026-05-19 00:42:18.830472,0 days 00:00:00.225539,32,5.025063369057683,0.43274011080773844,0.007788907189851428,5,0.514878058300234,1000,PRUNED
288,0.00219585164450109,2026-05-19 00:42:18.836967,2026-05-19 00:42:19.008368,0 days 00:00:00.171401,112,4.4412400820856694,0.24559384195298212,0.009900539729804175,3,0.5023788696669,3000,PRUNED
289,0.0005221422179602087,2026-05-19 00:42:19.015009,2026-05-19 00:42:19.230196,0 days 00:00:00.215187,32,8.132468781271742,1.2861086375552564,0.008500304505078368,5,0.47455500971670794,3000,PRUNED
290,0.0003201710351277143,2026-05-19 00:42:19.237230,2026-05-19 00:42:19.436102,0 days 00:00:00.198872,32,5.353190292972905,0.7886612107969745,0.004819679038874383,4,0.6856159237400508,5000,PRUNED
291,0.0005208231159485877,2026-05-19 00:42:19.444660,2026-05-19 00:42:19.669422,0 days 00:00:00.224762,32,9.090830244268162,0.5701552194524822,0.006891892043931972,5,0.4925168542366474,1000,PRUNED
292,9.855825192062184e-05,2026-05-19 00:42:19.677416,2026-05-19 00:42:20.073135,0 days 00:00:00.395719,32,10.283125120445565,0.29848197057905784,0.007788258029565276,5,0.7823843598434579,3000,PRUNED
293,0.0008802178199402988,2026-05-19 00:42:20.081578,2026-05-19 00:42:20.304937,0 days 00:00:00.223359,32,1.0931737358764289,0.39843023121119786,0.009209999266807253,5,0.3618756052123639,1000,PRUNED
294,0.0006449800566770136,2026-05-19 00:42:20.313090,2026-05-19 00:42:20.525985,0 days 00:00:00.212895,16,7.15094989196952,0.9140149081183897,0.0058644467915381256,5,0.3454747319197674,3000,PRUNED
295,0.0028578387573361397,2026-05-19 00:42:20.533956,2026-05-19 00:42:20.710396,0 days 00:00:00.176440,128,2.6701768262239045,0.037063028364385825,0.0006194658433591328,3,0.567312533562366,2000,PRUNED
296,0.0015590832335874438,2026-05-19 00:42:20.718114,2026-05-19 00:42:20.933491,0 days 00:00:00.215377,32,1.976247816592786,0.5032579795844463,0.007479959169474339,5,0.5866734226687618,5000,PRUNED
297,0.0018969548400491476,2026-05-19 00:42:20.939938,2026-05-19 00:42:21.155563,0 days 00:00:00.215625,32,4.751067171548279,1.7658171950099135,0.008553947353128559,5,0.45984627986440446,4000,PRUNED
298,0.0005467389710247517,2026-05-19 00:42:21.162219,2026-05-19 00:42:21.336945,0 days 00:00:00.174726,32,3.712989403676035,0.6720885160168757,0.006487541051295069,3,0.4259434560298628,2000,PRUNED
299,0.006915220990777016,2026-05-19 00:42:21.343516,2026-05-19 00:42:21.571613,0 days 00:00:00.228097,32,2.223281798825113,0.7779652400022152,0.00046189125626913685,5,0.3327735358869071,3000,PRUNED
300,0.0003009894280694425,2026-05-19 00:42:21.578104,2026-05-19 00:42:21.809145,0 days 00:00:00.231041,32,5.195074486489657,0.583096376867102,0.009201865936771398,5,0.4397700764063121,1000,PRUNED
301,0.004803667310625315,2026-05-19 00:42:21.816789,2026-05-19 00:42:22.112897,0 days 00:00:00.296108,32,7.552113316007553,0.0023999735448496373,0.009935429149038296,6,0.5285469783143916,3000,PRUNED
302,0.005212110001593828,2026-05-19 00:42:22.119617,2026-05-19 00:42:22.346911,0 days 00:00:00.227294,112,5.872228416018162,0.47062479137224084,0.008103834957154247,5,0.4846242783552342,4000,PRUNED
303,0.0005757134640589356,2026-05-19 00:42:22.353515,2026-05-19 00:42:22.556096,0 days 00:00:00.202581,32,4.361738421274397,1.000781761318328,0.00706776946360894,4,0.5522837995676431,3000,PRUNED
304,0.00028812672826461494,2026-05-19 00:42:22.562818,2026-05-19 00:42:22.786717,0 days 00:00:00.223899,32,3.3350239297712783,0.3609049476234907,0.008495227350836977,5,0.7635755825502999,4000,PRUNED
305,0.001306962687522173,2026-05-19 00:42:22.793163,2026-05-19 00:42:22.972346,0 days 00:00:00.179183,48,4.917899710653172,1.243672059543042,0.007532793590266677,3,0.5036963347051968,5000,PRUNED
306,0.0010218812385573983,2026-05-19 00:42:22.978912,2026-05-19 00:42:23.202718,0 days 00:00:00.223806,32,2.484151340963646,0.6657002218540198,0.009090625855485578,5,0.3805797974429148,1000,PRUNED
307,0.025711676105856895,2026-05-19 00:42:23.209482,2026-05-19 00:42:23.434125,0 days 00:00:00.224643,96,1.360149057597673,0.8680540830593341,0.0062955416329266356,5,0.4149547242064179,3000,PRUNED
308,0.0003192260046489537,2026-05-19 00:42:23.441288,2026-05-19 00:42:23.664118,0 days 00:00:00.222830,32,6.558659167476003,0.5516517489386815,0.009967229121781064,5,0.4681052628480738,4000,PRUNED
309,0.012126877903938293,2026-05-19 00:42:23.672172,2026-05-19 00:42:23.893734,0 days 00:00:00.221562,32,5.385352912656898,0.45354527166361436,0.00027003819098633195,5,0.4477456637677636,2000,PRUNED
310,0.00926719419658184,2026-05-19 00:42:23.901284,2026-05-19 00:42:24.050268,0 days 00:00:00.148984,128,4.080795727996038,0.7763319078706077,0.006864084667845623,2,0.8016021829568835,1000,PRUNED
311,0.0015831486089155078,2026-05-19 00:42:24.058388,2026-05-19 00:42:24.256691,0 days 00:00:00.198303,32,2.8174813085947115,0.020053125383784027,0.008159208510522443,4,0.5178750195282623,3000,PRUNED
312,0.0020136593375355005,2026-05-19 00:42:24.264598,2026-05-19 00:42:24.488454,0 days 00:00:00.223856,112,4.4741005080961855,0.31248083475762745,0.009038033514880245,5,0.39374908892287824,4000,PRUNED
313,0.0006482678581960499,2026-05-19 00:42:24.495019,2026-05-19 00:42:24.665345,0 days 00:00:00.170326,32,8.540573013945444,0.6245912408819791,0.0036544301126413253,3,0.47838069267958927,2000,PRUNED
314,0.0022562360391020775,2026-05-19 00:42:24.672013,2026-05-19 00:42:24.897068,0 days 00:00:00.225055,32,3.080546349689519,0.007999668669256983,0.0054648664045600535,5,0.4935945170345363,3000,PRUNED
315,3.892659515258856e-05,2026-05-19 00:42:24.903745,2026-05-19 00:42:25.313226,0 days 00:00:00.409481,32,5.994381888756274,1.0807947752603806,0.007696568745761191,5,0.3604658770726882,4000,PRUNED
316,0.0004724632890429348,2026-05-19 00:42:25.321642,2026-05-19 00:42:25.515694,0 days 00:00:00.194052,32,6.979334158937896,0.3929170082894625,0.00854479489319283,4,0.43379601808340756,5000,PRUNED
317,0.0005210124654695392,2026-05-19 00:42:25.524016,2026-05-19 00:42:25.741290,0 days 00:00:00.217274,48,5.0020521405185985,0.7227109698735243,0.00715934461396179,5,0.3140618344443504,1000,PRUNED
318,0.0003876515256706625,2026-05-19 00:42:25.748905,2026-05-19 00:42:25.964454,0 days 00:00:00.215549,32,3.9308597532537424,0.5158801592627779,0.005956081871815418,5,0.40837650181441015,3000,PRUNED
319,0.0005682153860107064,2026-05-19 00:42:25.971118,2026-05-19 00:42:26.190100,0 days 00:00:00.218982,32,4.606280519359916,0.8682764960471308,0.009054175322126736,5,0.46179036200903434,4000,PRUNED
320,0.0027568538207560778,2026-05-19 00:42:26.196265,2026-05-19 00:42:26.416907,0 days 00:00:00.220642,32,5.633500692466144,0.22514188478458563,0.007913716286609598,5,0.5043943403765718,3000,PRUNED
321,0.0009066002094186842,2026-05-19 00:42:26.423262,2026-05-19 00:42:26.594073,0 days 00:00:00.170811,16,7.581892003413166,0.594016957282802,0.006643481107900739,3,0.42404345798520515,5000,PRUNED
322,0.0016594986664131284,2026-05-19 00:42:26.600351,2026-05-19 00:42:26.818387,0 days 00:00:00.218036,32,6.438039757372399,0.43083468880235465,0.009938061678708305,5,0.6509382830584992,4000,PRUNED
323,0.0004884221125394106,2026-05-19 00:42:26.825009,2026-05-19 00:42:27.040401,0 days 00:00:00.215392,32,3.52994123219376,0.702603221785498,0.0099941752171432,5,0.3294652253648442,1000,PRUNED
324,0.09834790974855423,2026-05-19 00:42:27.046671,2026-05-19 00:42:27.261215,0 days 00:00:00.214544,112,5.19165652336128,5.251370592128995,0.008358868773258556,5,0.5364649213852427,3000,PRUNED
325,0.0009230987634509802,2026-05-19 00:42:27.267421,2026-05-19 00:42:27.463288,0 days 00:00:00.195867,32,5.64140298466767,0.17364507524026146,0.007373396393504786,4,0.4867547130586796,2000,PRUNED
326,0.031226953491568565,2026-05-19 00:42:27.469486,2026-05-19 00:42:27.691013,0 days 00:00:00.221527,80,1.610011481017353,1.3497625027991298,0.008637463477733611,5,0.386629393788516,4000,PRUNED
327,0.0022393048275262117,2026-05-19 00:42:27.697407,2026-05-19 00:42:27.935439,0 days 00:00:00.238032,32,2.4181388865927382,0.9756444334729218,0.009179017838293096,6,0.5148892616364393,3000,PRUNED
328,0.0005262215854600072,2026-05-19 00:42:27.941683,2026-05-19 00:42:28.110987,0 days 00:00:00.169304,32,1.8143005541752157,0.4987711407042535,0.006328536727238745,3,0.45017838332238813,4000,PRUNED
329,0.0004433303256519139,2026-05-19 00:42:28.117804,2026-05-19 00:42:28.339352,0 days 00:00:00.221548,64,9.474078083818176,0.611089558290447,0.004260155226743239,5,0.7111924650525913,5000,PRUNED
330,0.0027560603339225054,2026-05-19 00:42:28.345979,2026-05-19 00:42:28.564883,0 days 00:00:00.218904,32,4.788291494609807,0.3376008957209334,0.007904640180631129,5,0.3726164891319713,3000,PRUNED
331,0.0018520819721743464,2026-05-19 00:42:28.571473,2026-05-19 00:42:28.798855,0 days 00:00:00.227382,32,2.695231222987906,0.8022340957768224,0.007008584607984186,5,0.60763995395838,1000,PRUNED
332,0.004457017872482538,2026-05-19 00:42:28.805718,2026-05-19 00:42:29.001453,0 days 00:00:00.195735,48,1.2549513204019538,1.1150847497482215,0.005154981071951622,4,0.8894817077090417,4000,PRUNED
333,0.0001159304374596104,2026-05-19 00:42:29.007975,2026-05-19 00:42:29.409231,0 days 00:00:00.401256,112,4.262575695699211,0.4959350697771197,0.009170703723894247,5,0.34749546067116993,3000,PRUNED
334,0.0004821168549824506,2026-05-19 00:42:29.415660,2026-05-19 00:42:29.591987,0 days 00:00:00.176327,32,8.447753833485185,0.7302179326725721,0.005645823991914515,3,0.4971314814178412,5000,PRUNED
335,0.0015871627256274223,2026-05-19 00:42:29.598642,2026-05-19 00:42:29.819280,0 days 00:00:00.220638,32,2.102584910089826,1.5490903046426983,0.0015358066623170745,5,0.47349644714880984,1000,PRUNED
336,0.0005479557439684868,2026-05-19 00:42:29.826021,2026-05-19 00:42:30.040394,0 days 00:00:00.214373,32,2.987456236461026,0.5946042208882207,0.008018253162784905,5,0.4572224663864452,3000,PRUNED
337,0.0004067550180479884,2026-05-19 00:42:30.046826,2026-05-19 00:42:30.238253,0 days 00:00:00.191427,32,6.263903281171925,0.38982645075504835,0.008712856669462286,4,0.5221248782232416,2000,PRUNED
338,0.00036550784716382623,2026-05-19 00:42:30.244571,2026-05-19 00:42:30.478389,0 days 00:00:00.233818,16,5.631540466291579,0.923447231704488,0.007273189127258722,5,0.4810526553428113,2000,PRUNED
339,0.004929892253130674,2026-05-19 00:42:30.485256,2026-05-19 00:42:30.703816,0 days 00:00:00.218560,128,6.991092553603142,0.664033007255618,0.006505494940009594,5,0.35891868412379435,4000,PRUNED
340,0.0011708224192261696,2026-05-19 00:42:30.710666,2026-05-19 00:42:30.905501,0 days 00:00:00.194835,32,5.075455735773075,0.2655224971912202,0.009304986964812072,3,0.5085833184071823,3000,PRUNED
341,0.0005613714456558228,2026-05-19 00:42:30.912278,2026-05-19 00:42:31.130479,0 days 00:00:00.218201,32,4.574261807509884,0.4816134074499997,0.009987115917449515,5,0.43976050070425704,4000,PRUNED
342,0.0008505579899065197,2026-05-19 00:42:31.137469,2026-05-19 00:42:31.362478,0 days 00:00:00.225009,32,3.888904857833271,0.13255983799070337,0.0030766927413497453,5,0.40312754192513867,3000,PRUNED
343,5.800417511636624e-06,2026-05-19 00:42:31.371642,2026-05-19 00:42:35.481411,0 days 00:00:04.109769,32,7.98701242503214,0.8044496748137664,0.0078001449949454725,5,0.4920499375839766,1000,COMPLETE
344,0.0011330939596518874,2026-05-19 00:42:35.495959,2026-05-19 00:42:35.785587,0 days 00:00:00.289628,32,3.3448731307541886,1.0803169114280582,0.007844582517849263,6,0.48831924108510866,1000,PRUNED
345,0.0036472578067332506,2026-05-19 00:42:35.792774,2026-05-19 00:42:36.014853,0 days 00:00:00.222079,32,5.328171893876595,0.004133380103355401,0.008457795226169103,5,0.4688468011363097,1000,PRUNED
346,0.0011939338874071836,2026-05-19 00:42:36.021158,2026-05-19 00:42:36.246677,0 days 00:00:00.225519,96,4.600658401971984,0.7740278883222694,0.0076088982667910365,5,0.49642931916985905,1000,PRUNED
347,0.0006091665127314627,2026-05-19 00:42:36.253240,2026-05-19 00:42:36.456888,0 days 00:00:00.203648,32,1.4788449870506302,0.9759284504099144,0.009084251947919066,4,0.5437064041251455,1000,PRUNED
348,0.002343773143365979,2026-05-19 00:42:36.463386,2026-05-19 00:42:36.643531,0 days 00:00:00.180145,112,11.1368209175429,1.2596571213279226,0.008379662561090297,3,0.5076440446459998,1000,PRUNED
349,6.248856516322121e-05,2026-05-19 00:42:36.650565,2026-05-19 00:42:37.053241,0 days 00:00:00.402676,32,4.111876520680533,0.8548761752139672,0.007094735953371786,5,0.4205370799242039,1000,PRUNED
350,0.0007003102800808847,2026-05-19 00:42:37.059529,2026-05-19 00:42:37.276788,0 days 00:00:00.217259,16,5.991265475743042,0.68069351526682,0.009956778152175362,5,0.3006618110536201,1000,PRUNED
351,0.0018239901401102543,2026-05-19 00:42:37.283186,2026-05-19 00:42:37.507692,0 days 00:00:00.224506,32,4.943433701163842,2.1953800393050797,0.0080427736270349,5,0.5586140217131879,4000,PRUNED
352,0.0011665716301649809,2026-05-19 00:42:37.513936,2026-05-19 00:42:37.696231,0 days 00:00:00.182295,32,6.523172896625155,0.8793808871919395,0.0011301146935925863,3,0.3221809063338377,1000,PRUNED
353,0.0004992128815501928,2026-05-19 00:42:37.702826,2026-05-19 00:42:37.901810,0 days 00:00:00.198984,32,7.815672122432026,0.5648910794094977,0.00894825154430636,4,0.4800367866694225,5000,PRUNED
354,0.001913725514896214,2026-05-19 00:42:37.908655,2026-05-19 00:42:38.133847,0 days 00:00:00.225192,32,1.0257059753739148,0.38070503554007534,0.007450440423492899,5,0.5305180487992615,3000,PRUNED
355,0.00036617921432480216,2026-05-19 00:42:38.141954,2026-05-19 00:42:38.396304,0 days 00:00:00.254350,48,3.6393397194062818,0.721286251249041,0.008500450533349984,5,0.49656381342212663,4000,PRUNED
356,0.00028487274539656937,2026-05-19 00:42:38.403347,2026-05-19 00:42:38.671092,0 days 00:00:00.267745,32,2.792707745338687,0.450383937393369,0.006972285854030856,5,0.3878162489462726,1000,PRUNED
357,0.007790004834532738,2026-05-19 00:42:38.678427,2026-05-19 00:42:38.945164,0 days 00:00:00.266737,32,8.844135690060817,0.30381049361922974,0.009080681718659686,5,0.46288656130603223,3000,PRUNED
358,0.0005864455015398562,2026-05-19 00:42:38.952442,2026-05-19 00:42:39.219906,0 days 00:00:00.267464,32,5.565939366376044,1.04009490838954,0.007928706581107442,5,0.37392596073261375,3000,PRUNED
359,0.003881661919876933,2026-05-19 00:42:39.226828,2026-05-19 00:42:39.428902,0 days 00:00:00.202074,128,2.4257615126431906,0.5502318863072182,0.00998656272732295,3,0.4443129857372726,5000,PRUNED
360,1.0252571883029304e-05,2026-05-19 00:42:39.436646,2026-05-19 00:42:43.848518,0 days 00:00:04.411872,32,4.3401325224011025,0.8744839457095595,0.0067028915443993016,5,0.4319118917308498,4000,COMPLETE
361,0.001500608865171671,2026-05-19 00:42:43.861283,2026-05-19 00:42:44.098704,0 days 00:00:00.237421,32,3.1073277569925413,1.5713494896036955,0.00681280283003063,5,0.4272486309640235,4000,PRUNED
362,0.0015368872554972768,2026-05-19 00:42:44.107210,2026-05-19 00:42:44.324655,0 days 00:00:00.217445,112,4.056736822116112,1.2044636260834611,0.005952474566930029,5,0.42523045215300276,4000,PRUNED
363,0.0004903014632873237,2026-05-19 00:42:44.332112,2026-05-19 00:42:44.503946,0 days 00:00:00.171834,32,4.47364143067085,0.8614811668971752,0.006320429337723693,3,0.4039857026646579,4000,PRUNED
364,0.0005464688292704523,2026-05-19 00:42:44.511963,2026-05-19 00:42:44.703773,0 days 00:00:00.191810,32,3.758759975037512,0.7645282257051779,0.007393071333944085,4,0.4360531092877221,4000,PRUNED
365,4.2760762880789116e-05,2026-05-19 00:42:44.710970,2026-05-19 00:42:45.098709,0 days 00:00:00.387739,32,7.128180954944084,1.0212397372289699,0.0068417321183828084,5,0.4526900062718169,4000,PRUNED
366,0.0037519456818699837,2026-05-19 00:42:45.106102,2026-05-19 00:42:45.337909,0 days 00:00:00.231807,32,4.767961830469375,0.20771090678693574,0.00762721139044872,5,0.4350370228734552,4000,PRUNED
367,0.0007490104762837291,2026-05-19 00:42:45.344722,2026-05-19 00:42:45.584064,0 days 00:00:00.239342,32,2.5881155499259214,0.6874975983670178,0.0055629963319788495,6,0.740502696564915,4000,PRUNED
368,0.001605440047569573,2026-05-19 00:42:45.590309,2026-05-19 00:42:45.806712,0 days 00:00:00.216403,32,9.605196649123721,0.4255512727228706,0.006460126055865371,5,0.41030123402182483,4000,PRUNED
369,0.0008312536519952118,2026-05-19 00:42:45.813083,2026-05-19 00:42:46.008209,0 days 00:00:00.195126,48,5.164236326754664,1.3152171293975963,0.008291377902569286,4,0.3414712552683742,4000,PRUNED
370,0.004272581078112125,2026-05-19 00:42:46.014446,2026-05-19 00:42:46.182801,0 days 00:00:00.168355,32,4.243873641018134,0.015470568411022304,0.007428543672261007,3,0.7944908814547086,5000,PRUNED
371,0.00038649560883641243,2026-05-19 00:42:46.189236,2026-05-19 00:42:46.586091,0 days 00:00:00.396855,32,5.957870796020647,0.6226583643069359,0.008830738093941201,5,0.4155541136780134,3000,PRUNED
372,0.0014614209067076445,2026-05-19 00:42:46.592499,2026-05-19 00:42:46.813088,0 days 00:00:00.220589,32,3.3651803814347985,0.8905854384264509,0.006704944530524923,5,0.3921844485058192,4000,PRUNED
373,0.0009606524836272001,2026-05-19 00:42:46.819682,2026-05-19 00:42:47.033258,0 days 00:00:00.213576,112,8.248296563601327,0.5472328690461741,0.004881151429799607,5,0.448354426555394,3000,PRUNED
374,0.0008539374102838337,2026-05-19 00:42:47.039579,2026-05-19 00:42:47.256414,0 days 00:00:00.216835,32,2.259678899312879,0.35182359744199293,0.008120705450450934,5,0.5731007713318768,4000,PRUNED
375,0.0007892773719504476,2026-05-19 00:42:47.263177,2026-05-19 00:42:47.482183,0 days 00:00:00.219006,32,6.639696160863122,0.8117580321736111,0.005913407074382806,5,0.36598724037166175,1000,PRUNED
376,0.006034555844962597,2026-05-19 00:42:47.488675,2026-05-19 00:42:47.637086,0 days 00:00:00.148411,32,4.405951334884175,0.028130984188922844,0.009138721280239232,2,0.47179301322067285,4000,PRUNED
377,0.0003650191647466272,2026-05-19 00:42:47.644440,2026-05-19 00:42:47.868774,0 days 00:00:00.224334,32,19.37019682690033,1.1816805816490061,0.00752399681817956,5,0.45945988777027585,5000,PRUNED
378,0.004544287919998169,2026-05-19 00:42:47.875136,2026-05-19 00:42:48.082307,0 days 00:00:00.207171,16,82.01125881643438,0.486869716084428,0.009239051468896777,5,0.8105518776421722,3000,PRUNED
379,0.0008783761877566576,2026-05-19 00:42:48.088723,2026-05-19 00:42:48.285753,0 days 00:00:00.197030,32,5.198768208213337,0.638463673327237,0.008314927515961041,4,0.3546398749073434,1000,PRUNED
380,0.0008024683920666575,2026-05-19 00:42:48.292446,2026-05-19 00:42:48.462006,0 days 00:00:00.169560,32,30.778085439553234,0.981345434384791,0.006999549440548366,3,0.4856715165653714,3000,PRUNED
381,0.00026887841522693634,2026-05-19 00:42:48.468367,2026-05-19 00:42:48.684075,0 days 00:00:00.215708,32,7.5618631242815475,0.7650632543393189,0.006362561942399521,5,0.5944490731346391,5000,PRUNED
382,0.058808498084545135,2026-05-19 00:42:48.690465,2026-05-19 00:42:48.911469,0 days 00:00:00.221004,32,5.691751436570438,0.440971705224272,0.0001013647398273697,5,0.4324092786977335,4000,PRUNED
383,0.00014526522136293352,2026-05-19 00:42:48.917767,2026-05-19 00:42:49.309689,0 days 00:00:00.391922,32,2.9185298381548055,0.6373619943851767,0.009942281315674857,5,0.5098886610162099,3000,PRUNED
384,0.000427822582423687,2026-05-19 00:42:49.316243,2026-05-19 00:42:49.764495,0 days 00:00:00.448252,32,4.767794000045005,0.5183875573166342,0.008002324599904711,6,0.3254557545478936,1000,PRUNED
385,0.005413270555436611,2026-05-19 00:42:49.770926,2026-05-19 00:42:49.986560,0 days 00:00:00.215634,112,3.6729171025273164,0.8906906769657957,0.008635516187521761,5,0.49714106623762583,3000,PRUNED
386,0.0004599953826982528,2026-05-19 00:42:49.992754,2026-05-19 00:42:50.186633,0 days 00:00:00.193879,32,3.1657085325945067,0.3510016539991724,0.0073410330283490656,4,0.38285580752643533,4000,PRUNED
387,0.0020419019274413586,2026-05-19 00:42:50.192846,2026-05-19 00:42:50.411061,0 days 00:00:00.218215,32,1.9922592997730981,1.124935465180441,0.009202104481024606,5,0.8360563888860936,3000,PRUNED
